Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2014-01-22,0.32605,0.32659,0.32504,0.32583
2014-01-23,0.32585,0.32824,0.325,0.32787
2014-01-24,0.32802,0.32842,0.32418,0.32604
2014-01-27,0.32652,0.32681,0.32375,0.32569
2014-01-28,0.32565,0.32731,0.32501,0.32665
2014-01-29,0.32655,0.32721,0.32207,0.32366
2014-01-30,0.32365,0.32411,0.32006,0.32088
2014-01-31,0.32083,0.32101,0.3169,0.31751
2014-02-03,0.31748,0.31979,0.31675,0.3189
2014-02-04,0.31892,0.32186,0.31844,0.32162
2014-02-05,0.32161,0.32364,0.32108,0.32351
2014-02-06,0.32355,0.32585,0.32214,0.32552
2014-02-07,0.32538,0.32683,0.3238,0.32681
2014-02-10,0.32653,0.32702,0.32585,0.3269
2014-02-11,0.32693,0.32812,0.32594,0.32726
2014-02-12,0.32724,0.32776,0.3255,0.32714
2014-02-13,0.32714,0.32932,0.32638,0.32921
2014-02-14,0.32921,0.33087,0.32874,0.33068
2014-02-17,0.3309,0.33132,0.33025,0.33107
2014-02-18,0.33111,0.33223,0.33001,0.33207
2014-02-19,0.33213,0.33244,0.32913,0.32986
2014-02-20,0.32986,0.33045,0.32733,0.32955
2014-02-21,0.32961,0.33153,0.3288,0.33111
2014-02-24,0.33124,0.33141,0.33018,0.33059
2014-02-25,0.33063,0.33193,0.33033,0.33134
2014-02-26,0.33136,0.33145,0.32714,0.32785
2014-02-27,0.32785,0.33021,0.32589,0.32999
2014-02-28,0.33001,0.33293,0.32914,0.3322
2014-03-03,0.33018,0.33048,0.32508,0.326
2014-03-04,0.32596,0.32984,0.32555,0.32854
2014-03-05,0.32852,0.32921,0.32764,0.32864
2014-03-06,0.32867,0.33241,0.32832,0.33221
2014-03-07,0.33218,0.33228,0.32987,0.32999
2014-03-10,0.33071,0.33119,0.32891,0.32982
2014-03-11,0.32982,0.32986,0.32824,0.32845
2014-03-12,0.32843,0.32978,0.32753,0.32964
2014-03-13,0.32964,0.33085,0.3268,0.32754
2014-03-14,0.3275,0.32994,0.32689,0.32962
2014-03-17,0.32946,0.33098,0.32788,0.32982
2014-03-18,0.3298,0.33169,0.32858,0.33156
2014-03-19,0.33158,0.33211,0.32825,0.32869
2014-03-20,0.32877,0.32947,0.32659,0.32876
2014-03-21,0.32871,0.32937,0.32777,0.32869
2014-03-24,0.32906,0.33048,0.32809,0.32984
2014-03-25,0.32982,0.33074,0.32844,0.33028
2014-03-26,0.33034,0.33056,0.3294,0.3301
2014-03-27,0.33019,0.33099,0.3289,0.33042
2014-03-28,0.33051,0.33066,0.32901,0.32998
2014-03-31,0.33017,0.33163,0.32929,0.3311
2014-04-01,0.3311,0.33129,0.33019,0.33104
2014-04-02,0.33103,0.33148,0.32988,0.33062
2014-04-03,0.33062,0.33099,0.32911,0.32977
2014-04-04,0.32984,0.33024,0.3288,0.32921
2014-04-07,0.32946,0.33016,0.32859,0.32989
2014-04-08,0.33001,0.33171,0.32961,0.33143
2014-04-09,0.33148,0.3333,0.33053,0.33318
2014-04-10,0.33323,0.33355,0.33228,0.33311
2014-04-11,0.3331,0.33337,0.33147,0.33227
2014-04-14,0.33152,0.33185,0.33015,0.33107
2014-04-15,0.33105,0.33111,0.32924,0.33031
2014-04-16,0.33038,0.33112,0.32934,0.33022
2014-04-17,0.33022,0.33104,0.3299,0.3307
2014-04-21,0.33079,0.33087,0.33007,0.33051
2014-04-22,0.33051,0.33053,0.32929,0.32983
2014-04-23,0.32987,0.33079,0.32943,0.33036
2014-04-24,0.33032,0.33067,0.32919,0.33003
2014-04-25,0.33003,0.33021,0.32859,0.3287
2014-04-28,0.32912,0.32998,0.32862,0.32944
2014-04-29,0.32952,0.33053,0.32896,0.32979
2014-04-30,0.32981,0.33082,0.32831,0.33029
2014-05-02,0.33095,0.33109,0.32875,0.33009
2014-05-05,0.33035,0.3305,0.32979,0.33046
2014-05-06,0.33043,0.33236,0.33029,0.33217
2014-05-07,0.33219,0.33278,0.33123,0.33251
2014-05-08,0.33254,0.33396,0.33129,0.33157
2014-05-09,0.33156,0.33179,0.32882,0.32905
2014-05-12,0.32937,0.33009,0.32904,0.32947
2014-05-13,0.32947,0.3297,0.32754,0.32802
2014-05-14,0.32805,0.32853,0.32725,0.32783
2014-05-15,0.32773,0.32808,0.32654,0.32731
2014-05-16,0.32728,0.32769,0.32667,0.3271
2014-05-19,0.32735,0.32806,0.32723,0.3276
2014-05-20,0.3276,0.32776,0.32663,0.32758
2014-05-21,0.32759,0.32806,0.32635,0.32803
2014-05-22,0.32807,0.32899,0.32713,0.32879
2014-05-23,0.32879,0.32881,0.32724,0.32837
2014-05-26,0.32832,0.32873,0.32762,0.32811
2014-05-27,0.32814,0.3287,0.3274,0.32788
2014-05-28,0.32792,0.32798,0.32689,0.32761
2014-05-29,0.32765,0.32941,0.32722,0.32902
2014-05-30,0.32901,0.33024,0.32838,0.32981
2014-06-02,0.32972,0.32988,0.3283,0.32871
2014-06-03,0.32873,0.32924,0.32804,0.32843
2014-06-04,0.32846,0.33005,0.32745,0.32984
2014-06-05,0.32981,0.33162,0.32835,0.33116
2014-06-06,0.33116,0.33347,0.33057,0.3334
2014-06-09,0.33366,0.33408,0.33098,0.33171
2014-06-10,0.33165,0.33181,0.32922,0.33024
2014-06-11,0.33016,0.33027,0.32866,0.33013
2014-06-12,0.33008,0.33029,0.32907,0.32961
2014-06-13,0.32962,0.32998,0.32799,0.32906
2014-06-16,0.3278,0.32827,0.32589,0.32802
2014-06-17,0.32802,0.32832,0.32658,0.32736
2014-06-18,0.32743,0.32998,0.32668,0.32993
2014-06-19,0.32993,0.33164,0.32807,0.32844
2014-06-20,0.32841,0.32902,0.32545,0.32617
2014-06-23,0.32627,0.32794,0.32609,0.32725
2014-06-24,0.32724,0.32855,0.32679,0.32787
2014-06-25,0.32792,0.33001,0.32763,0.32989
2014-06-26,0.32989,0.33019,0.32704,0.3284
2014-06-27,0.32841,0.32877,0.32778,0.32854
2014-06-30,0.32883,0.32978,0.32798,0.32974
2014-07-01,0.32969,0.32982,0.32869,0.32927
2014-07-02,0.32931,0.33002,0.32863,0.32985
2014-07-03,0.32989,0.32992,0.32812,0.32881
2014-07-04,0.32882,0.32898,0.32769,0.32775
2014-07-07,0.32841,0.32895,0.32739,0.32874
2014-07-08,0.32873,0.33055,0.32832,0.33039
2014-07-09,0.33035,0.33121,0.3295,0.3309
2014-07-10,0.3309,0.33126,0.32826,0.32895
2014-07-11,0.329,0.32932,0.32837,0.32899
2014-07-14,0.32899,0.32994,0.32835,0.32959
2014-07-15,0.3296,0.32968,0.32786,0.32843
2014-07-16,0.32841,0.32848,0.32713,0.32748
2014-07-17,0.32746,0.3277,0.32547,0.32584
2014-07-18,0.32578,0.3267,0.32569,0.32621
2014-07-21,0.32663,0.327,0.32574,0.32663
2014-07-22,0.32667,0.32674,0.32479,0.32574
2014-07-23,0.32574,0.32634,0.32529,0.32583
2014-07-24,0.3259,0.32599,0.32472,0.3256
2014-07-25,0.32561,0.32575,0.32407,0.32424
2014-07-28,0.32462,0.32492,0.3239,0.3246
2014-07-29,0.32459,0.32475,0.3231,0.32348
2014-07-30,0.32346,0.32361,0.32146,0.32259
2014-07-31,0.32258,0.32268,0.32032,0.32079
2014-08-01,0.32079,0.32197,0.31947,0.32087
2014-08-04,0.3213,0.32213,0.32108,0.32205
2014-08-05,0.32205,0.32249,0.31933,0.31964
2014-08-06,0.31969,0.31982,0.31655,0.31901
2014-08-07,0.31895,0.3195,0.31693,0.31749
2014-08-08,0.31748,0.31969,0.31672,0.31966
2014-08-11,0.31999,0.32042,0.31854,0.31947
2014-08-12,0.31946,0.31952,0.31681,0.31861
2014-08-13,0.31856,0.32053,0.31794,0.31942
2014-08-14,0.31943,0.32136,0.3188,0.32046
2014-08-15,0.32044,0.32081,0.31823,0.31876
2014-08-18,0.3199,0.32004,0.31866,0.31967
2014-08-19,0.31969,0.31979,0.31825,0.31877
2014-08-20,0.31877,0.31896,0.31619,0.31681
2014-08-21,0.3168,0.31791,0.31616,0.31765
2014-08-22,0.31763,0.318,0.31564,0.31638
2014-08-25,0.31539,0.31641,0.31539,0.31564
2014-08-26,0.31565,0.31623,0.31394,0.3148
2014-08-27,0.31481,0.31552,0.31391,0.31456
2014-08-28,0.31462,0.31516,0.31172,0.31252
2014-08-29,0.31256,0.3134,0.3111,0.31242
2014-09-01,0.31235,0.31279,0.31172,0.31271
2014-09-02,0.31264,0.31284,0.31125,0.3123
2014-09-03,0.3123,0.31448,0.31192,0.31377
2014-09-04,0.31384,0.31399,0.30833,0.30906
2014-09-05,0.30919,0.3106,0.30848,0.31023
2014-09-08,0.31043,0.31056,0.3084,0.30905
2014-09-09,0.30899,0.30902,0.30647,0.30816
2014-09-10,0.30809,0.30875,0.30679,0.30811
2014-09-11,0.30814,0.30908,0.30757,0.30849
2014-09-12,0.30849,0.30914,0.30763,0.30824
2014-09-15,0.30897,0.30926,0.30748,0.30883
2014-09-16,0.30884,0.31062,0.30796,0.30984
2014-09-17,0.30969,0.3104,0.30698,0.30721
2014-09-18,0.30717,0.30833,0.30633,0.3079
2014-09-19,0.30792,0.30851,0.30675,0.30713
2014-09-22,0.30703,0.308,0.30688,0.30744
2014-09-23,0.30743,0.30913,0.30742,0.30822
2014-09-24,0.30819,0.30847,0.30634,0.3065
2014-09-25,0.30664,0.30681,0.3042,0.30531
2014-09-26,0.30524,0.3056,0.30327,0.30344
2014-09-29,0.30365,0.3043,0.30269,0.30402
2014-09-30,0.30405,0.30459,0.30113,0.30249
2014-10-01,0.30258,0.30288,0.30111,0.3025
2014-10-02,0.30247,0.30418,0.30214,0.30402
2014-10-03,0.30402,0.30406,0.29846,0.29871
2014-10-06,0.29925,0.30341,0.29885,0.30312
2014-10-07,0.30314,0.30335,0.30089,0.30298
2014-10-08,0.30302,0.30543,0.30164,0.30522
2014-10-09,0.30521,0.30642,0.3033,0.304
2014-10-10,0.30405,0.30454,0.30093,0.30116
2014-10-13,0.30198,0.30497,0.30191,0.30424
2014-10-14,0.30431,0.30438,0.30066,0.30159
2014-10-15,0.30158,0.30649,0.30056,0.30406
2014-10-16,0.3041,0.30466,0.30075,0.30309
2014-10-17,0.30304,0.30366,0.30139,0.3028
2014-10-20,0.30256,0.30345,0.302,0.30313
2014-10-21,0.30322,0.30413,0.30141,0.30162
2014-10-22,0.30169,0.30189,0.29891,0.29936
2014-10-23,0.29939,0.3,0.29783,0.2994
2014-10-24,0.29942,0.30125,0.29883,0.30083
2014-10-27,0.30132,0.30196,0.30004,0.30084
2014-10-28,0.30079,0.30247,0.30026,0.30244
2014-10-29,0.30239,0.3027,0.29897,0.29972
2014-10-30,0.29966,0.30019,0.29726,0.29965
2014-10-31,0.29961,0.29981,0.29634,0.29634
2014-11-03,0.29638,0.29676,0.29484,0.29607
2014-11-04,0.29608,0.29774,0.29599,0.29726
2014-11-05,0.2972,0.2976,0.29426,0.29529
2014-11-06,0.29531,0.29715,0.29323,0.29376
2014-11-07,0.29375,0.29512,0.29227,0.29486
2014-11-10,0.29516,0.29668,0.29441,0.29468
2014-11-11,0.29467,0.29635,0.29358,0.29595
2014-11-12,0.29602,0.29659,0.29456,0.29494
2014-11-13,0.29496,0.29579,0.29416,0.29475
2014-11-14,0.29473,0.29686,0.29337,0.29632
2014-11-17,0.29661,0.2978,0.29498,0.29525
2014-11-18,0.29522,0.29783,0.29496,0.29757
2014-11-19,0.29759,0.29883,0.29692,0.2976
2014-11-20,0.29764,0.29851,0.29679,0.29805
2014-11-21,0.29803,0.2988,0.29455,0.2951
2014-11-24,0.29482,0.29688,0.2946,0.29651
2014-11-25,0.29651,0.29907,0.29589,0.29864
2014-11-26,0.29885,0.29994,0.29805,0.29938
2014-11-27,0.29938,0.2997,0.29815,0.29831
2014-11-28,0.29834,0.29892,0.2971,0.2976
2014-12-01,0.29779,0.29949,0.2969,0.29883
2014-12-02,0.29885,0.29935,0.29737,0.29768
2014-12-03,0.29767,0.29781,0.29608,0.29649
2014-12-04,0.29647,0.29967,0.2954,0.29787
2014-12-05,0.29789,0.29825,0.29491,0.29565
2014-12-08,0.29553,0.29683,0.29427,0.29615
2014-12-09,0.29616,0.29933,0.29553,0.29787
2014-12-10,0.2979,0.29857,0.29719,0.29815
2014-12-11,0.29814,0.29936,0.29642,0.29732
2014-12-12,0.29732,0.29886,0.29674,0.29785
2014-12-15,0.29831,0.29839,0.29706,0.29759
2014-12-16,0.2976,0.29886,0.29594,0.29683
2014-12-17,0.29683,0.29685,0.29131,0.29138
2014-12-18,0.2914,0.2922,0.28848,0.28917
2014-12-19,0.28923,0.2895,0.28651,0.28671
2014-12-22,0.28713,0.28836,0.28683,0.28719
2014-12-23,0.28715,0.28734,0.28309,0.28341
2014-12-24,0.28341,0.28389,0.28059,0.2811
2014-12-26,0.28208,0.28229,0.27711,0.27849
2014-12-29,0.27868,0.28453,0.27844,0.28288
2014-12-30,0.28288,0.28475,0.28178,0.28469
2014-12-31,0.28469,0.28553,0.28174,0.28239
2015-01-02,0.28264,0.28272,0.27883,0.27919
2015-01-05,0.27829,0.27883,0.27645,0.2785
2015-01-06,0.27851,0.27913,0.27469,0.27504
2015-01-07,0.27517,0.2761,0.2742,0.27587
2015-01-08,0.27589,0.27617,0.27381,0.27563
2015-01-09,0.27562,0.27812,0.27525,0.27752
2015-01-12,0.27827,0.2785,0.27576,0.277
2015-01-13,0.27699,0.27767,0.27438,0.27529
2015-01-14,0.27529,0.27756,0.27335,0.27695
2015-01-15,0.27695,0.27724,0.268,0.26971
2015-01-16,0.26971,0.2704,0.26575,0.26883
2015-01-19,0.26836,0.26955,0.26703,0.26798
2015-01-20,0.268,0.26855,0.26643,0.26679
2015-01-21,0.26678,0.27134,0.26643,0.27006
2015-01-22,0.27006,0.27079,0.26632,0.26721
2015-01-23,0.26733,0.26823,0.26342,0.26687
2015-01-26,0.26504,0.26828,0.264,0.26677
2015-01-27,0.26678,0.26967,0.26629,0.2686
2015-01-28,0.26855,0.26927,0.26549,0.26563
2015-01-29,0.26595,0.27042,0.26527,0.26902
2015-01-30,0.26895,0.27054,0.26828,0.27006
2015-02-02,0.27044,0.27237,0.26996,0.27084
2015-02-03,0.27084,0.27646,0.27032,0.27494
2015-02-04,0.27491,0.27567,0.27177,0.2721
2015-02-05,0.27216,0.27609,0.27142,0.27537
2015-02-06,0.2754,0.27548,0.27164,0.27229
2015-02-09,0.27203,0.27324,0.26925,0.27078
2015-02-10,0.27074,0.27127,0.26832,0.26946
2015-02-11,0.26948,0.27005,0.26745,0.26965
2015-02-12,0.26967,0.27406,0.26873,0.2738
2015-02-13,0.2738,0.27472,0.27219,0.27245
2015-02-16,0.27291,0.27375,0.27083,0.27169
2015-02-17,0.2717,0.27365,0.27083,0.27233
2015-02-18,0.27233,0.27273,0.27055,0.27266
2015-02-19,0.27259,0.27424,0.27219,0.27259
2015-02-20,0.27257,0.27405,0.26988,0.27319
2015-02-23,0.27256,0.2731,0.27067,0.27122
2015-02-24,0.27125,0.27308,0.27059,0.27273
2015-02-25,0.27277,0.27376,0.27244,0.27336
2015-02-26,0.27334,0.27406,0.26968,0.26983
2015-02-27,0.26979,0.27096,0.26929,0.26989
2015-03-02,0.26966,0.27052,0.26895,0.26901
2015-03-03,0.26902,0.26997,0.26806,0.26846
2015-03-04,0.26842,0.26852,0.2656,0.26723
2015-03-05,0.26725,0.26849,0.26531,0.26633
2015-03-06,0.26633,0.26695,0.26261,0.26281
2015-03-09,0.26232,0.26463,0.2622,0.26357
2015-03-10,0.26357,0.26358,0.25655,0.25704
2015-03-11,0.25703,0.25773,0.25502,0.25597
2015-03-12,0.25597,0.25829,0.25487,0.25648
2015-03-13,0.25646,0.25676,0.25212,0.25305
2015-03-16,0.25312,0.25748,0.25262,0.25619
2015-03-17,0.25613,0.25705,0.25532,0.25622
2015-03-18,0.25621,0.26666,0.25531,0.26178
2015-03-19,0.26176,0.26393,0.25693,0.25843
2015-03-20,0.25842,0.26315,0.25813,0.26184
2015-03-23,0.26202,0.26719,0.26021,0.26677
2015-03-24,0.26679,0.26801,0.26509,0.26656
2015-03-25,0.26656,0.26961,0.26625,0.26853
2015-03-26,0.26855,0.27047,0.26578,0.26625
2015-03-27,0.26634,0.26693,0.26365,0.26565
2015-03-30,0.26539,0.26573,0.26425,0.26465
2015-03-31,0.26465,0.26508,0.26213,0.2636
2015-04-01,0.2636,0.26596,0.26341,0.26539
2015-04-02,0.26538,0.26806,0.26485,0.26726
2015-04-03,0.26728,0.27175,0.26664,0.26996
2015-04-06,0.27081,0.27142,0.26768,0.26813
2015-04-07,0.26813,0.26944,0.26682,0.26738
2015-04-08,0.2674,0.27094,0.26735,0.269
2015-04-09,0.26899,0.26941,0.2643,0.26484
2015-04-10,0.26482,0.26535,0.26289,0.26349
2015-04-13,0.26342,0.26461,0.26174,0.26384
2015-04-14,0.26383,0.26662,0.26289,0.26529
2015-04-15,0.26523,0.26616,0.26317,0.26563
2015-04-16,0.26561,0.26885,0.26456,0.26747
2015-04-17,0.26745,0.27017,0.26689,0.2686
2015-04-20,0.26842,0.27015,0.26739,0.26923
2015-04-21,0.26923,0.27012,0.26764,0.2693
2015-04-22,0.2693,0.27021,0.2677,0.26884
2015-04-23,0.26884,0.27101,0.26669,0.27054
2015-04-24,0.2706,0.27186,0.26844,0.26911
2015-04-27,0.26939,0.27401,0.26831,0.2729
2015-04-28,0.2729,0.2751,0.27106,0.27477
2015-04-29,0.27483,0.27885,0.27385,0.27706
2015-04-30,0.27712,0.27884,0.27566,0.27747
2015-05-01,0.27745,0.27917,0.2743,0.27526
2015-05-04,0.27514,0.27754,0.27482,0.27675
2015-05-05,0.27672,0.27826,0.27497,0.2776
2015-05-06,0.27764,0.28125,0.2763,0.28038
2015-05-07,0.28039,0.28065,0.27787,0.27817
2015-05-08,0.2782,0.27846,0.27537,0.27703
2015-05-11,0.27549,0.27598,0.2729,0.27322
2015-05-12,0.27321,0.27557,0.27278,0.27373
2015-05-13,0.27372,0.27821,0.27344,0.27684
2015-05-14,0.27689,0.28071,0.27664,0.28035
2015-05-15,0.28037,0.28356,0.27958,0.28335
2015-05-18,0.28276,0.28297,0.27736,0.27767
2015-05-19,0.27769,0.27815,0.27385,0.27509
2015-05-20,0.27509,0.27529,0.2711,0.27182
2015-05-21,0.27177,0.27364,0.27074,0.27146
2015-05-22,0.2714,0.27319,0.2678,0.26804
2015-05-25,0.26604,0.26779,0.26561,0.26754
2015-05-26,0.26757,0.26759,0.26159,0.26215
2015-05-27,0.26217,0.26481,0.26137,0.264
2015-05-28,0.264,0.26532,0.26264,0.26465
2015-05-29,0.26463,0.26773,0.26424,0.26711
2015-06-01,0.26721,0.26721,0.26393,0.26533
2015-06-02,0.26534,0.27135,0.26508,0.27069
2015-06-03,0.2707,0.27164,0.26862,0.2706
2015-06-04,0.2706,0.27204,0.26878,0.26912
2015-06-05,0.26912,0.27165,0.26551,0.26709
2015-06-08,0.26711,0.27078,0.26626,0.27013
2015-06-09,0.27015,0.27148,0.26895,0.27
2015-06-10,0.27008,0.27404,0.26989,0.27327
2015-06-11,0.27337,0.27361,0.2707,0.27194
2015-06-12,0.27201,0.27266,0.2693,0.27196
2015-06-15,0.27037,0.27192,0.26944,0.27177
2015-06-16,0.27179,0.27215,0.2704,0.27147
2015-06-17,0.27147,0.2732,0.26932,0.27318
2015-06-18,0.27319,0.27451,0.27201,0.27231
2015-06-19,0.27231,0.27302,0.27048,0.27113
2015-06-22,0.27206,0.27371,0.27149,0.27209
2015-06-23,0.27209,0.27211,0.26694,0.26828
2015-06-24,0.26822,0.27008,0.26769,0.26853
2015-06-25,0.26851,0.26927,0.26715,0.26854
2015-06-26,0.26853,0.26877,0.26663,0.26747
2015-06-29,0.26228,0.26874,0.2615,0.26768
2015-06-30,0.26769,0.26819,0.26524,0.26585
2015-07-01,0.26587,0.26687,0.26368,0.26393
2015-07-02,0.26395,0.26541,0.26344,0.26449
2015-07-03,0.26449,0.26538,0.26397,0.26495
2015-07-06,0.26093,0.26442,0.26062,0.26298
2015-07-07,0.263,0.26311,0.25934,0.26111
2015-07-08,0.2611,0.26198,0.26033,0.2616
2015-07-09,0.26162,0.26268,0.26068,0.26202
2015-07-10,0.26204,0.26872,0.26197,0.26696
2015-07-13,0.26643,0.26933,0.2657,0.266
2015-07-14,0.26599,0.26696,0.26473,0.26652
2015-07-15,0.2665,0.26699,0.26464,0.26501
2015-07-16,0.26502,0.26591,0.2642,0.26449
2015-07-17,0.26449,0.2658,0.26388,0.26389
2015-07-20,0.26377,0.26451,0.26208,0.26241
2015-07-21,0.2624,0.26527,0.26219,0.26465
2015-07-22,0.26453,0.26616,0.26431,0.26541
2015-07-23,0.26539,0.26729,0.26508,0.26674
2015-07-24,0.26662,0.26701,0.26457,0.26498
2015-07-27,0.2649,0.26989,0.26469,0.26928
2015-07-28,0.26927,0.26937,0.26722,0.26847
2015-07-29,0.26847,0.269,0.26585,0.26606
2015-07-30,0.26605,0.26631,0.26257,0.26399
2015-07-31,0.26398,0.26784,0.26327,0.26506
2015-08-03,0.26482,0.26556,0.26361,0.26412
2015-08-04,0.26419,0.26501,0.25964,0.26032
2015-08-05,0.26027,0.26234,0.25932,0.2613
2015-08-06,0.26129,0.26213,0.25976,0.26071
2015-08-07,0.26068,0.26223,0.25933,0.26198
2015-08-10,0.2618,0.2628,0.26037,0.26228
2015-08-11,0.26227,0.26417,0.26081,0.2631
2015-08-12,0.2631,0.2675,0.2628,0.26645
2015-08-13,0.26659,0.26722,0.265,0.26686
2015-08-14,0.26685,0.26717,0.26528,0.26555
2015-08-17,0.26565,0.26714,0.26455,0.26614
2015-08-18,0.26612,0.26643,0.26448,0.26484
2015-08-19,0.26482,0.26664,0.26403,0.26622
2015-08-20,0.26621,0.26846,0.26501,0.26775
2015-08-21,0.26775,0.26948,0.26772,0.26901
2015-08-24,0.26921,0.27552,0.26905,0.27305
2015-08-25,0.27305,0.27365,0.2692,0.27102
2015-08-26,0.271,0.27301,0.26676,0.26738
2015-08-27,0.26739,0.26884,0.26457,0.26598
2015-08-28,0.26593,0.26693,0.264,0.26547
2015-08-31,0.26472,0.26669,0.26457,0.26498
2015-09-01,0.26498,0.26755,0.2649,0.26596
2015-09-02,0.26596,0.26631,0.2647,0.26493
2015-09-03,0.26492,0.26579,0.26352,0.26379
2015-09-04,0.26381,0.26444,0.26232,0.26349
2015-09-07,0.26424,0.26456,0.26305,0.26377
2015-09-08,0.26374,0.26517,0.26319,0.26504
2015-09-09,0.26503,0.26617,0.26408,0.26611
2015-09-10,0.26615,0.26808,0.26505,0.26774
2015-09-11,0.26773,0.26986,0.26741,0.26951
2015-09-14,0.26954,0.27037,0.26813,0.26891
2015-09-15,0.2689,0.26992,0.26792,0.26829
2015-09-16,0.26828,0.26974,0.26698,0.26869
2015-09-17,0.26867,0.27229,0.26828,0.27153
2015-09-18,0.27182,0.2728,0.26795,0.26832
2015-09-21,0.26858,0.2703,0.26678,0.26723
2015-09-22,0.26723,0.26761,0.26385,0.26464
2015-09-23,0.26466,0.26565,0.26403,0.26531
2015-09-24,0.2653,0.2669,0.2644,0.26466
2015-09-25,0.26464,0.26511,0.26352,0.26502
2015-09-28,0.26499,0.26538,0.26319,0.26499
2015-09-29,0.26511,0.26581,0.2636,0.26555
2015-09-30,0.26557,0.26584,0.2626,0.26311
2015-10-01,0.26311,0.26393,0.26243,0.26335
2015-10-02,0.26336,0.26605,0.26256,0.26383
2015-10-05,0.26393,0.26576,0.26307,0.26349
2015-10-06,0.26349,0.26617,0.26311,0.26581
2015-10-07,0.26581,0.26666,0.26507,0.26558
2015-10-08,0.26559,0.26809,0.26531,0.26721
2015-10-09,0.26721,0.2697,0.26688,0.26917
2015-10-12,0.26918,0.26987,0.26866,0.26897
2015-10-13,0.26899,0.26955,0.26828,0.26884
2015-10-14,0.26884,0.27164,0.26868,0.27162
2015-10-15,0.2716,0.27191,0.26857,0.26884
2015-10-16,0.26884,0.26929,0.26749,0.26802
2015-10-19,0.26813,0.26884,0.26633,0.26679
2015-10-20,0.26679,0.26823,0.26621,0.26622
2015-10-21,0.26625,0.26679,0.26411,0.26421
2015-10-22,0.2642,0.26468,0.26059,0.26123
2015-10-23,0.26121,0.26201,0.25824,0.25909
2015-10-26,0.25803,0.25976,0.25767,0.25867
2015-10-27,0.25866,0.25911,0.25749,0.25776
2015-10-28,0.25775,0.25872,0.25413,0.25508
2015-10-29,0.25508,0.25711,0.25446,0.2567
2015-10-30,0.25672,0.26002,0.25628,0.25889
2015-11-02,0.25979,0.25991,0.25834,0.2588
2015-11-03,0.2588,0.2592,0.25717,0.25786
2015-11-04,0.25784,0.25825,0.25589,0.25603
2015-11-05,0.25603,0.25722,0.25558,0.256
2015-11-06,0.25597,0.25633,0.25066,0.25167
2015-11-09,0.25152,0.25345,0.251,0.25284
2015-11-10,0.25285,0.25346,0.25161,0.25313
2015-11-11,0.25309,0.25512,0.253,0.25509
2015-11-12,0.25509,0.25583,0.25307,0.25521
2015-11-13,0.2552,0.25543,0.25257,0.25349
2015-11-16,0.25313,0.25398,0.25128,0.25166
2015-11-17,0.25167,0.25179,0.25001,0.25079
2015-11-18,0.25078,0.25163,0.2501,0.25103
2015-11-19,0.25103,0.25337,0.251,0.25232
2015-11-20,0.25234,0.25266,0.25079,0.25105
2015-11-23,0.25086,0.25103,0.2492,0.25002
2015-11-24,0.25001,0.25072,0.24931,0.24982
2015-11-25,0.24981,0.25054,0.24788,0.24881
2015-11-26,0.24885,0.24899,0.24796,0.24808
2015-11-27,0.2481,0.24877,0.24764,0.24802
2015-11-30,0.24812,0.24826,0.24699,0.24766
2015-12-01,0.24764,0.24891,0.24747,0.24816
2015-12-02,0.24813,0.24841,0.24664,0.24797
2015-12-03,0.24797,0.25414,0.24639,0.25224
2015-12-04,0.25225,0.25394,0.25134,0.25203
2015-12-07,0.25254,0.2527,0.25021,0.2506
2015-12-08,0.25059,0.25164,0.25034,0.25079
2015-12-09,0.2508,0.25397,0.25047,0.25337
2015-12-10,0.25337,0.25356,0.25125,0.25164
2015-12-11,0.25164,0.25325,0.25125,0.25175
2015-12-14,0.25127,0.25326,0.25099,0.25192
2015-12-15,0.25192,0.25372,0.25163,0.25305
2015-12-16,0.25306,0.25604,0.25197,0.25327
2015-12-17,0.25322,0.2537,0.25115,0.25188
2015-12-18,0.25188,0.2548,0.25175,0.25434
2015-12-21,0.2544,0.25765,0.25409,0.25648
2015-12-22,0.25648,0.25882,0.25641,0.25774
2015-12-23,0.25774,0.25784,0.25627,0.25716
2015-12-24,0.25716,0.25887,0.25716,0.25837
2015-12-28,0.25822,0.2591,0.25805,0.25854
2015-12-29,0.25854,0.2591,0.25758,0.25792
2015-12-30,0.25781,0.25852,0.25614,0.25665
2015-12-31,0.25666,0.25705,0.25282,0.25474
2016-01-04,0.25431,0.25487,0.25069,0.25194
2016-01-05,0.25192,0.25212,0.24879,0.2497
2016-01-06,0.24972,0.25009,0.24685,0.24772
2016-01-07,0.24772,0.25175,0.24764,0.25131
2016-01-08,0.25135,0.25142,0.2485,0.25025
2016-01-11,0.25098,0.25139,0.24867,0.24962
2016-01-12,0.24965,0.25019,0.24811,0.24878
2016-01-13,0.2488,0.25032,0.24793,0.24993
2016-01-14,0.24996,0.2508,0.24699,0.24717
2016-01-15,0.24716,0.24914,0.24338,0.24371
2016-01-18,0.24334,0.2447,0.2423,0.24419
2016-01-19,0.24418,0.24617,0.24381,0.24531
2016-01-20,0.24531,0.24619,0.24186,0.24219
2016-01-21,0.24221,0.24343,0.24085,0.242
2016-01-22,0.242,0.24395,0.24115,0.24213
2016-01-25,0.24192,0.24308,0.24184,0.2423
